"sample_name","acc","tax_id","name","total_count"
"EBP_47","SRR24704764","2759","Eukaryota","75795"
"EBP_47","SRR24704764","2157","Archaea","12746"
"EBP_48","SRR24704763","2","Bacteria","15039828"
"EBP_48","SRR24704763","10239","Viruses","425359"
"EBP_48","SRR24704763","2157","Archaea","9155"
"EBP_48","SRR24704763","2759","Eukaryota","5219"
"EBP_50","SRR24704762","2","Bacteria","20163966"
"EBP_50","SRR24704762","10239","Viruses","628301"
"EBP_50","SRR24704762","2759","Eukaryota","49497"
"EBP_50","SRR24704762","2157","Archaea","14010"
"EBP_51","SRR24704761","2","Bacteria","13704779"
"EBP_51","SRR24704761","10239","Viruses","1701095"
"EBP_51","SRR24704761","2157","Archaea","10549"
"EBP_51","SRR24704761","2759","Eukaryota","3476"
"EBP_52","SRR24704760","2","Bacteria","11877989"
"EBP_52","SRR24704760","10239","Viruses","2814360"
"EBP_52","SRR24704760","2759","Eukaryota","9033"
"EBP_52","SRR24704760","2157","Archaea","7458"
"EBP_53","SRR24704759","2","Bacteria","11238958"
"EBP_53","SRR24704759","10239","Viruses","1438291"
"EBP_53","SRR24704759","2759","Eukaryota","2883"
"EBP_53","SRR24704759","2157","Archaea","1329"
"EBP_54","SRR24704757","2","Bacteria","10676044"
"EBP_54","SRR24704757","10239","Viruses","1057933"
"EBP_54","SRR24704757","2759","Eukaryota","8987"
"EBP_54","SRR24704757","2157","Archaea","701"
"EBP_55","SRR24704756","2","Bacteria","11320635"
"EBP_55","SRR24704756","10239","Viruses","292624"
"EBP_55","SRR24704756","2759","Eukaryota","6992"
"EBP_55","SRR24704756","2157","Archaea","2152"
"EBP_56","SRR24704755","2","Bacteria","11750212"
"EBP_56","SRR24704755","10239","Viruses","401797"
"EBP_56","SRR24704755","2759","Eukaryota","68344"
"EBP_56","SRR24704755","2157","Archaea","734"
"EBP_58","SRR24704754","2","Bacteria","29102453"
"EBP_58","SRR24704754","10239","Viruses","635076"
"EBP_58","SRR24704754","2759","Eukaryota","64724"
"EBP_58","SRR24704754","2157","Archaea","4011"
"EBP_59","SRR24704753","2","Bacteria","13022385"
"EBP_59","SRR24704753","10239","Viruses","273653"
"EBP_59","SRR24704753","2759","Eukaryota","26436"
"EBP_59","SRR24704753","2157","Archaea","2756"
"EBP_62","SRR24704752","2","Bacteria","12657929"
"EBP_62","SRR24704752","10239","Viruses","379969"
"EBP_62","SRR24704752","2157","Archaea","7205"
"EBP_62","SRR24704752","2759","Eukaryota","1822"
"EBP_64","SRR24704751","2","Bacteria","16932263"
"EBP_64","SRR24704751","10239","Viruses","457996"
"EBP_64","SRR24704751","2157","Archaea","7098"
"EBP_64","SRR24704751","2759","Eukaryota","5041"
"EBP_71","SRR24704750","2","Bacteria","15720536"
"EBP_71","SRR24704750","10239","Viruses","440955"
"EBP_71","SRR24704750","2759","Eukaryota","12247"
"EBP_71","SRR24704750","2157","Archaea","8937"
"EBQ_36","SRR24704749","2","Bacteria","14495191"
"EBQ_36","SRR24704749","10239","Viruses","221198"
"EBQ_36","SRR24704749","2759","Eukaryota","870"
"EBQ_36","SRR24704749","2157","Archaea","334"
"EBQ_49","SRR24704748","2","Bacteria","43811306"
"EBQ_49","SRR24704748","10239","Viruses","490778"
"EBQ_49","SRR24704748","2759","Eukaryota","55074"
"EBQ_49","SRR24704748","2157","Archaea","796"
"EBQ_50","SRR24704746","2","Bacteria","15366213"
"EBQ_50","SRR24704746","10239","Viruses","157915"
"EBQ_50","SRR24704746","2759","Eukaryota","19840"
"EBQ_50","SRR24704746","2157","Archaea","1693"
"EBQ_51","SRR24704745","2","Bacteria","15148259"
"EBQ_51","SRR24704745","10239","Viruses","172380"
"EBQ_51","SRR24704745","2759","Eukaryota","4833"
"EBQ_51","SRR24704745","2157","Archaea","343"
"EBQ_52","SRR24704744","2","Bacteria","24844677"
"EBQ_52","SRR24704744","10239","Viruses","289854"
"EBQ_52","SRR24704744","2759","Eukaryota","12559"
"EBQ_52","SRR24704744","2157","Archaea","1130"
"EBQ_53","SRR24704743","2","Bacteria","18206778"
"EBQ_53","SRR24704743","10239","Viruses","312583"
"EBQ_53","SRR24704743","2759","Eukaryota","36557"
"EBQ_53","SRR24704743","2157","Archaea","547"
"EBQ_54","SRR24704742","2","Bacteria","17422674"
"EBQ_54","SRR24704742","10239","Viruses","183371"
"EBQ_54","SRR24704742","2759","Eukaryota","39315"
"EBQ_54","SRR24704742","2157","Archaea","253"
"EBQ_55","SRR24704741","2","Bacteria","8798165"
"EBQ_55","SRR24704741","10239","Viruses","78689"
"EBQ_55","SRR24704741","2759","Eukaryota","13886"
"EBQ_55","SRR24704741","2157","Archaea","298"
"EBQ_56","SRR24704740","2","Bacteria","9440349"
"EBQ_56","SRR24704740","10239","Viruses","73499"
"EBQ_56","SRR24704740","2759","Eukaryota","12656"
"EBQ_56","SRR24704740","2157","Archaea","129"
"EBQ_57","SRR24704739","2","Bacteria","15993032"
"EBQ_57","SRR24704739","10239","Viruses","85918"
"EBQ_57","SRR24704739","2759","Eukaryota","45751"
"EBQ_57","SRR24704739","2157","Archaea","187"
"EBQ_58","SRR24704738","2","Bacteria","119911325"
"EBQ_58","SRR24704738","10239","Viruses","840634"
"EBQ_58","SRR24704738","2759","Eukaryota","39487"
"EBQ_58","SRR24704738","2157","Archaea","1645"
"EBQ_59","SRR24704737","2","Bacteria","13468790"
"EBQ_59","SRR24704737","10239","Viruses","88685"
"EBQ_59","SRR24704737","2759","Eukaryota","3560"
"EBQ_59","SRR24704737","2157","Archaea","1089"
"EBQ_61","SRR24704735","2","Bacteria","11469963"
"EBQ_61","SRR24704735","10239","Viruses","107591"
"EBQ_61","SRR24704735","2759","Eukaryota","60389"
"EBQ_61","SRR24704735","2157","Archaea","1727"
"EBQ_64","SRR24704734","2","Bacteria","13461676"
"EBQ_64","SRR24704734","10239","Viruses","115930"
"EBQ_64","SRR24704734","2759","Eukaryota","3071"
"EBQ_64","SRR24704734","2157","Archaea","354"
"EBQ_66","SRR24704733","2","Bacteria","14610296"
"EBQ_66","SRR24704733","10239","Viruses","151823"
"EBQ_66","SRR24704733","2759","Eukaryota","5107"
"EBQ_66","SRR24704733","2157","Archaea","1171"
"EBQ_73","SRR24704732","2","Bacteria","4351439"
"EBQ_73","SRR24704732","10239","Viruses","43296"
"EBQ_73","SRR24704732","2759","Eukaryota","6558"
"EBQ_73","SRR24704732","2157","Archaea","59"
"EBR_33","SRR24704731","2","Bacteria","13659541"
"EBR_33","SRR24704731","10239","Viruses","405554"
"EBR_33","SRR24704731","2157","Archaea","53840"
"EBR_33","SRR24704731","2759","Eukaryota","48423"
"EBR_46","SRR24704730","2","Bacteria","9120375"
"EBR_46","SRR24704730","10239","Viruses","386872"
"EBR_46","SRR24704730","2157","Archaea","300380"
"EBR_46","SRR24704730","2759","Eukaryota","29761"
"EBR_47","SRR24704729","2","Bacteria","7249699"
"EBR_47","SRR24704729","10239","Viruses","222400"
"EBR_47","SRR24704729","2157","Archaea","177414"
"EBR_47","SRR24704729","2759","Eukaryota","31776"
"EBR_48","SRR24704728","2","Bacteria","9366370"
"EBR_48","SRR24704728","10239","Viruses","300588"
"EBR_48","SRR24704728","2157","Archaea","206702"
"EBR_48","SRR24704728","2759","Eukaryota","31816"
"EBR_49","SRR24704727","2","Bacteria","9301898"
"EBR_49","SRR24704727","2157","Archaea","513646"
"EBR_49","SRR24704727","10239","Viruses","502174"
"EBR_49","SRR24704727","2759","Eukaryota","4914"
"EBR_51","SRR24704726","2","Bacteria","10347107"
"EBR_51","SRR24704726","10239","Viruses","361734"
"EBR_51","SRR24704726","2157","Archaea","196468"
"EBR_51","SRR24704726","2759","Eukaryota","80328"
"EBR_52","SRR24704724","2","Bacteria","8323678"
"EBR_52","SRR24704724","10239","Viruses","375474"
"EBR_52","SRR24704724","2157","Archaea","23138"
"EBR_52","SRR24704724","2759","Eukaryota","8390"
"EBR_53","SRR24704723","2","Bacteria","11058981"
"EBR_53","SRR24704723","2157","Archaea","686154"
"EBR_53","SRR24704723","10239","Viruses","373587"
"EBR_53","SRR24704723","2759","Eukaryota","12449"
"EBR_54","SRR24704722","2","Bacteria","14100437"
"EBR_54","SRR24704722","10239","Viruses","120062"
"EBR_54","SRR24704722","2157","Archaea","82472"
"EBR_54","SRR24704722","2759","Eukaryota","7458"
"EBR_55","SRR24704721","2","Bacteria","13710440"
"EBR_55","SRR24704721","10239","Viruses","103380"
"EBR_55","SRR24704721","2157","Archaea","20630"
"EBR_55","SRR24704721","2759","Eukaryota","17005"
"EBR_56","SRR24704720","2","Bacteria","19282451"
"EBR_56","SRR24704720","10239","Viruses","158213"
"EBR_56","SRR24704720","2759","Eukaryota","41549"
"EBR_56","SRR24704720","2157","Archaea","3364"
"EBR_58","SRR24704719","2","Bacteria","9239792"
"EBR_58","SRR24704719","2759","Eukaryota","83193"
"EBR_58","SRR24704719","10239","Viruses","65947"
"EBR_58","SRR24704719","2157","Archaea","2633"
"EBR_59","SRR24704718","2","Bacteria","11849197"
"EBR_59","SRR24704718","10239","Viruses","193812"
"EBR_59","SRR24704718","2759","Eukaryota","16469"
"EBR_59","SRR24704718","2157","Archaea","2198"
"EBR_62","SRR24705021","2","Bacteria","12037111"
"EBR_62","SRR24705021","10239","Viruses","261958"
"EBR_62","SRR24705021","2759","Eukaryota","50466"
"EBR_62","SRR24705021","2157","Archaea","40984"
"EBR_64","SRR24705020","2","Bacteria","9757154"
"EBR_64","SRR24705020","10239","Viruses","207982"
"EBR_64","SRR24705020","2157","Archaea","199095"
"EBR_64","SRR24705020","2759","Eukaryota","2277"
"EBR_71","SRR24705019","2","Bacteria","12717776"
"EBR_71","SRR24705019","2157","Archaea","340001"
"EBR_71","SRR24705019","10239","Viruses","264054"
"EBR_71","SRR24705019","2759","Eukaryota","11574"
"EBT_33","SRR24705017","2","Bacteria","10235433"
"EBT_33","SRR24705017","10239","Viruses","412336"
"EBT_33","SRR24705017","2759","Eukaryota","15025"
"EBT_33","SRR24705017","2157","Archaea","394"
"EBT_46","SRR24705016","2","Bacteria","9908575"
"EBT_46","SRR24705016","2759","Eukaryota","1584129"
"EBT_46","SRR24705016","10239","Viruses","250480"
"EBT_46","SRR24705016","2157","Archaea","1038"
"EBT_47","SRR24705015","2","Bacteria","14865295"
"EBT_47","SRR24705015","10239","Viruses","278563"
"EBT_47","SRR24705015","2759","Eukaryota","3611"
"EBT_47","SRR24705015","2157","Archaea","626"
"EBT_48","SRR24705014","2","Bacteria","9765313"
"EBT_48","SRR24705014","10239","Viruses","171384"
"EBT_48","SRR24705014","2759","Eukaryota","5598"
"EBT_48","SRR24705014","2157","Archaea","402"
"EBT_49","SRR24705013","2","Bacteria","21401612"
"EBT_49","SRR24705013","10239","Viruses","520236"
"EBT_49","SRR24705013","2759","Eukaryota","4783"
"EBT_49","SRR24705013","2157","Archaea","1489"
"EBT_50","SRR24705012","2","Bacteria","29146049"
"EBT_50","SRR24705012","10239","Viruses","322087"
"EBT_50","SRR24705012","2759","Eukaryota","38235"
"EBT_50","SRR24705012","2157","Archaea","1597"
"EBT_51","SRR24705011","2","Bacteria","14703292"
"EBT_51","SRR24705011","10239","Viruses","77394"
"EBT_51","SRR24705011","2759","Eukaryota","10639"
"EBT_51","SRR24705011","2157","Archaea","240"
"EBT_52","SRR24705010","2","Bacteria","19679400"
"EBT_52","SRR24705010","10239","Viruses","115770"
"EBT_52","SRR24705010","2759","Eukaryota","10699"
"EBT_52","SRR24705010","2157","Archaea","1219"
"EBT_53","SRR24705009","2","Bacteria","6123294"
"EBT_53","SRR24705009","10239","Viruses","82732"
"EBT_53","SRR24705009","2759","Eukaryota","8163"
"EBT_53","SRR24705009","2157","Archaea","458"
"EBT_54","SRR24705008","2","Bacteria","15052499"
"EBT_54","SRR24705008","10239","Viruses","730779"
"EBT_54","SRR24705008","2759","Eukaryota","16136"
"EBT_54","SRR24705008","2157","Archaea","871"
"EBT_55","SRR24705006","2","Bacteria","14871629"
"EBT_55","SRR24705006","10239","Viruses","324595"
"EBT_55","SRR24705006","2759","Eukaryota","7544"
"EBT_55","SRR24705006","2157","Archaea","791"
"EBT_56","SRR24705677","2","Bacteria","13997768"
"EBT_56","SRR24705677","10239","Viruses","295225"
"EBT_56","SRR24705677","2759","Eukaryota","29688"
"EBT_56","SRR24705677","2157","Archaea","958"
"EBT_58","SRR24705676","2","Bacteria","5020633"
"EBT_58","SRR24705676","10239","Viruses","110186"
"EBT_58","SRR24705676","2759","Eukaryota","800"
"EBT_58","SRR24705676","2157","Archaea","36"
"EBT_62","SRR24705675","2","Bacteria","155368298"
"EBT_62","SRR24705675","10239","Viruses","7457421"
"EBT_62","SRR24705675","2759","Eukaryota","218875"
"EBT_62","SRR24705675","2157","Archaea","9259"
"EBT_64","SRR24705674","2","Bacteria","32918614"
"EBT_64","SRR24705674","10239","Viruses","997828"
"EBT_64","SRR24705674","2759","Eukaryota","22089"
"EBT_64","SRR24705674","2157","Archaea","2182"
"EBT_71","SRR24705673","2","Bacteria","12780759"
"EBT_71","SRR24705673","10239","Viruses","298220"
"EBT_71","SRR24705673","2759","Eukaryota","7765"
"EBT_71","SRR24705673","2157","Archaea","1542"
"EBU_33","SRR24705672","2","Bacteria","15871795"
"EBU_33","SRR24705672","10239","Viruses","208961"
"EBU_33","SRR24705672","2759","Eukaryota","9670"
"EBU_33","SRR24705672","2157","Archaea","1603"
"EBU_46","SRR24705671","2","Bacteria","16136773"
"EBU_46","SRR24705671","10239","Viruses","413972"
"EBU_46","SRR24705671","2759","Eukaryota","6295"
"EBU_46","SRR24705671","2157","Archaea","1025"
"EBU_47","SRR24705670","2","Bacteria","11311742"
"EBU_47","SRR24705670","10239","Viruses","240310"
"EBU_47","SRR24705670","2759","Eukaryota","4100"
"EBU_47","SRR24705670","2157","Archaea","738"
"EBU_48","SRR24705669","2","Bacteria","14642635"
"EBU_48","SRR24705669","10239","Viruses","361567"
"EBU_48","SRR24705669","2759","Eukaryota","5121"
"EBU_48","SRR24705669","2157","Archaea","1205"
"EBU_49","SRR24705666","2","Bacteria","12181829"
"EBU_49","SRR24705666","10239","Viruses","318433"
"EBU_49","SRR24705666","2759","Eukaryota","5026"
"EBU_49","SRR24705666","2157","Archaea","748"
"EBU_50","SRR24705665","2","Bacteria","33028585"
"EBU_50","SRR24705665","10239","Viruses","1247401"
"EBU_50","SRR24705665","2759","Eukaryota","36212"
"EBU_50","SRR24705665","2157","Archaea","3118"
"EBU_51","SRR24705664","2","Bacteria","12528335"
"EBU_51","SRR24705664","10239","Viruses","652672"
"EBU_51","SRR24705664","2759","Eukaryota","1645"
"EBU_51","SRR24705664","2157","Archaea","1001"
"EBU_52","SRR24705663","2","Bacteria","14464837"
"EBU_52","SRR24705663","10239","Viruses","439216"
"EBU_52","SRR24705663","2759","Eukaryota","6893"
"EBU_52","SRR24705663","2157","Archaea","1181"
"EBU_53","SRR24705662","2","Bacteria","15257991"
"EBU_53","SRR24705662","10239","Viruses","469847"
"EBU_53","SRR24705662","2759","Eukaryota","28193"
"EBU_53","SRR24705662","2157","Archaea","2002"
"EBU_54","SRR24705501","2","Bacteria","16634213"
"EBU_54","SRR24705501","10239","Viruses","214034"
"EBU_54","SRR24705501","2759","Eukaryota","6716"
"EBU_54","SRR24705501","2157","Archaea","1113"
"EBU_55","SRR24705500","2","Bacteria","18003874"
"EBU_55","SRR24705500","10239","Viruses","277288"
"EBU_55","SRR24705500","2759","Eukaryota","8235"
"EBU_55","SRR24705500","2157","Archaea","546"
"EBU_56","SRR24705499","2","Bacteria","16746396"
"EBU_56","SRR24705499","10239","Viruses","179421"
"EBU_56","SRR24705499","2759","Eukaryota","7247"
"EBU_56","SRR24705499","2157","Archaea","396"
"EBU_58","SRR24705498","2","Bacteria","11975093"
"EBU_58","SRR24705498","10239","Viruses","172758"
"EBU_58","SRR24705498","2759","Eukaryota","2305"
"EBU_58","SRR24705498","2157","Archaea","1821"
"EBU_61","SRR24705497","2","Bacteria","13578294"
"EBU_61","SRR24705497","10239","Viruses","196543"
"EBU_61","SRR24705497","2759","Eukaryota","1541"
"EBU_61","SRR24705497","2157","Archaea","1034"
"EBU_64","SRR24705495","2","Bacteria","13175366"
"EBU_64","SRR24705495","10239","Viruses","141703"
"EBU_64","SRR24705495","2759","Eukaryota","2366"
"EBU_64","SRR24705495","2157","Archaea","702"
"EBU_71","SRR24705494","2","Bacteria","13274806"
"EBU_71","SRR24705494","10239","Viruses","230036"
"EBU_71","SRR24705494","2759","Eukaryota","9953"
"EBU_71","SRR24705494","2157","Archaea","682"
"EBW_60","SRR24705493","2","Bacteria","4995289"
"EBW_60","SRR24705493","10239","Viruses","51588"
"EBW_60","SRR24705493","2759","Eukaryota","6248"
"EBW_60","SRR24705493","2157","Archaea","502"
"EBW_73","SRR24705492","2","Bacteria","38003647"
"EBW_73","SRR24705492","10239","Viruses","312368"
"EBW_73","SRR24705492","2759","Eukaryota","32785"
"EBW_73","SRR24705492","2157","Archaea","3789"
"EBW_74","SRR24705491","2","Bacteria","33892560"
"EBW_74","SRR24705491","10239","Viruses","247455"
"EBW_74","SRR24705491","2759","Eukaryota","42371"
"EBW_74","SRR24705491","2157","Archaea","1398"
"EBW_75","SRR24705490","2","Bacteria","16746478"
"EBW_75","SRR24705490","10239","Viruses","161472"
"EBW_75","SRR24705490","2157","Archaea","1405"
"EBW_75","SRR24705490","2759","Eukaryota","380"
"EBW_76","SRR24705489","2","Bacteria","256222291"
"EBW_76","SRR24705489","10239","Viruses","2818630"
"EBW_76","SRR24705489","2759","Eukaryota","314325"
"EBW_76","SRR24705489","2157","Archaea","76696"
"EBW_77","SRR24705488","2","Bacteria","5620420"
"EBW_77","SRR24705488","10239","Viruses","47557"
"EBW_77","SRR24705488","2759","Eukaryota","1685"
"EBW_77","SRR24705488","2157","Archaea","1354"
"EBW_78","SRR24705487","2","Bacteria","5740132"
"EBW_78","SRR24705487","10239","Viruses","188250"
"EBW_78","SRR24705487","2759","Eukaryota","940"
"EBW_78","SRR24705487","2157","Archaea","524"
"EBW_79","SRR24705486","2","Bacteria","5970508"
"EBW_79","SRR24705486","10239","Viruses","345491"
"EBW_79","SRR24705486","2759","Eukaryota","2859"
"EBW_79","SRR24705486","2157","Archaea","43"
"EBW_80","SRR24705484","2","Bacteria","267572956"
"EBW_80","SRR24705484","10239","Viruses","13710658"
"EBW_80","SRR24705484","2759","Eukaryota","932987"
"EBW_80","SRR24705484","2157","Archaea","3658"
"EBW_81","SRR24705483","2","Bacteria","6214770"
"EBW_81","SRR24705483","10239","Viruses","597718"
"EBW_81","SRR24705483","2759","Eukaryota","506"
"EBW_81","SRR24705483","2157","Archaea","72"
"EBW_82","SRR24705482","2","Bacteria","221583084"
"EBW_82","SRR24705482","10239","Viruses","3876697"
"EBW_82","SRR24705482","2759","Eukaryota","60463"
"EBW_82","SRR24705482","2157","Archaea","2619"
"EBW_83","SRR24705481","2","Bacteria","4849900"
"EBW_83","SRR24705481","10239","Viruses","33232"
"EBW_83","SRR24705481","2157","Archaea","190"
"EBW_83","SRR24705481","2759","Eukaryota","128"
"EBW_85","SRR24705480","2","Bacteria","8625148"
"EBW_85","SRR24705480","10239","Viruses","42122"
"EBW_85","SRR24705480","2759","Eukaryota","4206"
"EBW_85","SRR24705480","2157","Archaea","225"
"EBW_88","SRR24705479","2","Bacteria","5462503"
"EBW_88","SRR24705479","10239","Viruses","42009"
"EBW_88","SRR24705479","2759","Eukaryota","852"
"EBW_88","SRR24705479","2157","Archaea","651"
"EBW_90","SRR24705478","2","Bacteria","5820951"
"EBW_90","SRR24705478","10239","Viruses","58183"
"EBW_90","SRR24705478","2759","Eukaryota","1169"
"EBW_90","SRR24705478","2157","Archaea","751"
"EBW_97","SRR24705477","2","Bacteria","6442570"
"EBW_97","SRR24705477","10239","Viruses","202539"
"EBW_97","SRR24705477","2157","Archaea","2441"
"EBW_97","SRR24705477","2759","Eukaryota","200"
"EBX_30","SRR24705476","2","Bacteria","37830139"
"EBX_30","SRR24705476","10239","Viruses","376000"
"EBX_30","SRR24705476","2759","Eukaryota","121244"
"EBX_30","SRR24705476","2157","Archaea","131"
"EBX_47","SRR24705475","2","Bacteria","64407634"
"EBX_47","SRR24705475","10239","Viruses","1045981"
"EBX_47","SRR24705475","2759","Eukaryota","14453"
"EBX_47","SRR24705475","2157","Archaea","3120"
"EBX_48","SRR24705473","2","Bacteria","43031015"
"EBX_48","SRR24705473","10239","Viruses","1016844"
"EBX_48","SRR24705473","2759","Eukaryota","11344"
"EBX_48","SRR24705473","2157","Archaea","554"
"EBX_49","SRR24705472","2","Bacteria","47694000"
"EBX_49","SRR24705472","10239","Viruses","701386"
"EBX_49","SRR24705472","2759","Eukaryota","50993"
"EBX_49","SRR24705472","2157","Archaea","225"
"EBX_50","SRR24705471","2","Bacteria","23303612"
"EBX_50","SRR24705471","10239","Viruses","531372"
"EBX_50","SRR24705471","2759","Eukaryota","4241"
"EBX_50","SRR24705471","2157","Archaea","185"
"EBX_51","SRR24705470","2","Bacteria","43287976"
"EBX_51","SRR24705470","10239","Viruses","1138249"
"EBX_51","SRR24705470","2759","Eukaryota","70330"
"EBX_51","SRR24705470","2157","Archaea","178"
"EBX_52","SRR24705661","2","Bacteria","49047004"
"EBX_52","SRR24705661","10239","Viruses","1416100"
